"","scientific_name","dec_lat","dec_long","coll_method"
"434","Corvus brachyrhynchos hesperis",37.9291266,-122.0221902,"salvage"
"435","Corvus brachyrhynchos hesperis",37.8993879,-121.6008828,"salvage"
"436","Corvus brachyrhynchos hesperis",37.8026943,-121.9821527,"salvage"
"437","Corvus brachyrhynchos hesperis",37.811978,-121.995493,"salvage"
"438","Corvus brachyrhynchos hesperis",37.8202028,-122.0013425,"salvage"
"439","Corvus brachyrhynchos hesperis",37.7917653,-122.2327059,"salvage"
"440","Corvus brachyrhynchos hesperis",37.7654955,-121.9660149,"salvage"
"441","Corvus brachyrhynchos hesperis",37.488213,-121.946936,"salvage"
"442","Stelgidopteryx serripennis serripennis",37.780587,-122.1822459,"salvage"
"443","Hirundo rustica erythrogaster",37.8299761,-121.2988228,"salvage"
"444","Baeolophus inornatus inornatus",37.9295908,-122.074586,"salvage"
"445","Baeolophus inornatus inornatus",37.9285568,-122.0822069,"salvage"
"446","Baeolophus inornatus inornatus",37.9480317,-122.0642298,"salvage"
"447","Psaltriparus minimus minimus",37.872044,-122.259266,"salvage"
"448","Bombycilla cedrorum",37.8684475,-122.2891511,"salvage"
"449","Bombycilla cedrorum",37.8017999,-121.9292567,"salvage"
"450","Leiothlypis celata lutescens",37.9504577,-121.9569283,"salvage"
"451","Setophaga petechia ssp.",37.8917558,-122.1150968,"salvage"
"452","Setophaga coronata auduboni",37.8846455,-122.0404942,"salvage"
"453","Geothlypis trichas sinuosa",37.9595465,-122.0271253,"salvage"
"454","Geothlypis trichas sinuosa",37.9559833,-122.0895597,"salvage"
"455","Cardellina pusilla chryseola",37.901922,-122.267112,"salvage"
"456","Pipilo maculatus falcifer",37.9672305,-122.0769703,"salvage"
"457","Pipilo maculatus falcifer",37.90321,-122.18963,"salvage"
"458","Pipilo maculatus falcifer",37.8216735,-121.9224189,"salvage"
"459","Melospiza melodia pusillula",37.8203274,-122.1880328,"salvage"
"460","Agelaius phoeniceus mailliardorum",38.0239295,-121.9614016,"salvage"
"461","Spinus pinus pinus",37.8270847,-122.1247019,"salvage"
"462","Spinus tristis salicamans",37.9310448,-122.045013,"salvage"
"463","Dryobates villosus harrisi",39.35739,-123.75047,"salvage"
"464","Cyanocitta stelleri frontalis",39.35693,-123.77566,"salvage"
"465","Cyanocitta stelleri frontalis",39.35693,-123.77566,"salvage"
"466","Cyanocitta stelleri frontalis",39.35693,-123.77566,"salvage"
"467","Cyanocitta stelleri frontalis",39.35693,-123.77566,"salvage"
"468","Cyanocitta stelleri frontalis",39.35693,-123.77566,"salvage"
"469","Cyanocitta stelleri frontalis",39.35739,-123.75047,"salvage"
"470","Cyanocitta stelleri frontalis",39.35739,-123.75047,"salvage"
"471","Cyanocitta stelleri frontalis",39.35739,-123.75047,"salvage"
"472","Cyanocitta stelleri frontalis",39.35739,-123.75047,"salvage"
"473","Sitta pygmaea pygmaea",39.35739,-123.75047,"salvage"
"474","Sitta pygmaea pygmaea",39.35739,-123.75047,"salvage"
"475","Pica hudsonia",41.92058,-121.9464,"salvage"
"476","Selasphorus rufus",37.8337325,-121.9991307,"salvage"
"477","Callipepla californica brunnescens",37.85991667,-122.1344667,"salvage"
"478","Callipepla californica brunnescens",37.85991667,-122.1344667,"salvage"
"479","Megascops kennicottii bendirei",37.65378,-121.72313,"salvage"
"480","Sturnus vulgaris vulgaris",37.65378,-121.72313,"salvage"
"481","Passerculus sandwichensis alaudinus",36.6069,-120.87557,"salvage"
"482","Bombycilla cedrorum",37.91435,-122.29885,"salvage"
"483","Bombycilla cedrorum",37.91435,-122.29885,"salvage"
"484","Bombycilla cedrorum",37.88771,-122.27729,"salvage"
"485","Bombycilla cedrorum",37.86514,-122.15123,"salvage"
"487","Spinus psaltria hesperophilus",37.85991667,-122.1344667,"salvage"
"488","Calypte anna",37.86096,-122.25792,"salvage"
"490","Zenaida macroura marginella",37.85991667,-122.1344667,"salvage"
"491","Phalacrocorax pelagicus resplendens",39.37193,-123.82101,"salvage"
"492","Bubo virginianus pacificus",37.51695,-120.35998,"salvage"
"493","Passerella iliaca ssp.",37.8479,-122.12444,"salvage"
"495","Callipepla californica brunnescens",38.36322,-122.71858,"salvage"
"497","Dryobates nuttallii",38.1468,-122.72468,"salvage"
"498","Sturnus vulgaris vulgaris",38.1468,-122.72468,"salvage"
"499","Phalacrocorax auritus albociliatus",37.744604,-122.214168,"salvage"
"500","Melozone crissalis petulans",37.8651899,-122.1733243,"salvage"
"501","Melozone crissalis petulans",37.8675676,-122.1429259,"salvage"
"502","Catharus ustulatus ustulatus",37.73514,-122.15501,"salvage"
"503","Zenaida macroura marginella",37.85991667,-122.1344667,"salvage"
"504","Melanerpes formicivorus bairdi",37.000489,-121.95574,"salvage"
"511","Aphelocoma californica californica",37.8748297,-122.1779344,"salvage"
"512","Zenaida macroura marginella",37.856,-122.261208,"salvage"
"514","Tyto alba pratincola",38.20732,-122.59796,"salvage"
"515","Accipiter cooperii",37.6615202,-122.0231383,"salvage"
"516","Zonotrichia atricapilla",37.9233,-122.722,"salvage"
"517","Regulus calendula grinnelli",37.855528,-122.255534,"salvage"
"519","Pipilo maculatus falcifer",37.87438,-122.2377,"salvage"
"522","Spizella atrogularis cana",34.43413,-118.15831,"salvage"
"523","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"524","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"525","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"526","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"527","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"528","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"529","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"530","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"531","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"532","Artemisiospiza belli ssp.",37.51016,-118.36735,"active"
"533","Artemisiospiza belli belli",34.42766,-118.16865,"salvage"
"534","Artemisiospiza belli belli",34.43413,-118.15831,"salvage"
"535","Artemisiospiza belli belli",34.43413,-118.15831,"salvage"
"536","Artemisiospiza belli belli",34.43413,-118.15831,"salvage"
"537","Artemisiospiza belli belli",34.43413,-118.15831,"salvage"
"538","Artemisiospiza belli belli",34.43413,-118.15831,"salvage"
"539","Pheucticus melanocephalus maculatus",34.42357,-118.17573,"salvage"
"540","Vireo gilvus swainsoni",37.87438,-122.2377,"salvage"
"541","Melanerpes formicivorus bairdi",36.6153108,-121.9306074,"salvage"
"544","Spinus tristis salicamans",37.45336,-122.2356913,"salvage"
"545","Zonotrichia leucophrys nuttalli",37.45336,-122.2356913,"salvage"
"548","Falco sparverius sparverius",37.766834,-122.150912,"salvage"
"549","Falco sparverius sparverius",37.766834,-122.150912,"salvage"
"550","Circus hudsonius",37.766834,-122.150912,"salvage"
"551","Circus hudsonius",37.766834,-122.150912,"salvage"
"552","Circus hudsonius",37.766834,-122.150912,"salvage"
"553","Circus hudsonius",37.766834,-122.150912,"salvage"
"554","Circus hudsonius",37.766834,-122.150912,"salvage"
"555","Ardenna tenuirostris",36.695,-121.8111667,"salvage"
"556","Calypte anna",34.1366,-118.125,"salvage"
"557","Aegolius acadicus acadicus",40.4987606,-121.4352072,"salvage"
"558","Phalaenoptilus nuttallii californicus",40.5614224,-121.5174772,"salvage"
"559","Poecile gambeli abbreviatus",40.34390759,-121.607792,"salvage"
"560","Tachycineta bicolor",40.67303011,-121.4319673,"salvage"
"561","Tachycineta bicolor",40.67303011,-121.4319673,"salvage"
"562","Spinus pinus pinus",40.5370919,-121.5600342,"salvage"
"563","Geothlypis trichas sinuosa",37.8712749,-122.2671821,"salvage"
"566","Calidris alpina pacifica",37.7481,-122.2348,"salvage"
"567","Accipiter striatus velox",37.679743,-121.698253,"salvage"
"568","Megascops kennicottii bendirei",37.6380597,-121.7719339,"salvage"
"569","Spinus tristis salicamans",37.6380597,-121.7719339,"salvage"
"570","Zonotrichia leucophrys gambelii",37.6380597,-121.7719339,"salvage"
"571","Calypte anna",37.8197706,-122.2631043,"salvage"
"572","Callipepla californica brunnescens",37.9094,-122.6853,"salvage"
"574","Calypte anna",37.907068,-122.684506,"salvage"
"575","Calypte anna",37.9094,-122.6853,"salvage"
"578","Thryomanes bewickii marinensis",37.919374,-122.6693746,"salvage"
"579","Thryomanes bewickii marinensis",37.9094,-122.6853,"salvage"
"580","Thryomanes bewickii marinensis",37.8628498,-122.2615102,"salvage"
"581","Catharus guttatus ssp.",37.8697904,-122.2715302,"salvage"
"583","Spinus pinus pinus",37.9094,-122.6853,"salvage"
"584","Geothlypis trichas sinuosa",38.1011,-122.8558,"salvage"
"585","Icteria virens auricollis",37.8697904,-122.2715302,"salvage"
"586","Zonotrichia leucophrys nuttalli",37.9107053,-122.2887822,"salvage"
"587","Junco hyemalis pinosus (Oreganus Group)",37.9098792,-122.30141,"salvage"
"588","Geothlypis tolmiei tolmiei",37.611605,-122.4731963,"salvage"
"589","Junco hyemalis pinosus ?",37.8984481,-122.2851028,"salvage"
"590","Lanius ludovicianus gambeli",37.691152,-121.696797,"salvage"
"592","Buteo lineatus elegans",39.00021028,-123.0768653,"salvage"
"593","Porzana carolina",37.774331,-122.28059,"salvage"
"594","Cyanocitta stelleri frontalis",38.199765,-119.221428,"salvage"
"596","Columba livia ssp.",37.872789,-122.244735,"salvage"
"597","Junco hyemalis pinosus (Oreganus Group)",37.8716526,-122.2610257,"salvage"
"599","Phalaenoptilus nuttallii californicus",37.3875,-121.7483333,"salvage"
"600","Sayornis nigricans semiater",37.38333333,-121.7380556,"salvage"
"601","Thryomanes bewickii spilurus",37.37222222,-121.7288889,"salvage"
"602","Toxostoma redivivum sonomae",37.3834,-121.74,"salvage"
"603","Melozone crissalis petulans",37.37222222,-121.7288889,"salvage"
"604","Thryomanes bewickii drymoecus",37.74899,-119.83862,"salvage"
"605","Pipilo chlorurus",37.90028,-119.12977,"salvage"
"606","Cygnus olor",37.867099,-122.229382,"salvage"
"607","Zonotrichia atricapilla",37.6822,-121.76624,"salvage"
"608","Calypte anna",37.8314123,-122.2531917,"salvage"
"609","Megascops kennicottii bendirei",38.3053644,-122.292116,"salvage"
"610","Pelecanus occidentalis californicus",37.789414,-122.264769,"salvage"
"611","Pelecanus occidentalis californicus",37.805441,-122.258037,"salvage"
"612","Ardea herodias wardi",37.9820825,-122.0452204,"salvage"
"613","Selasphorus rufus ?",37.881952,-122.1610383,"salvage"
"614","Anas platyrhynchos platyrhynchos",37.8285329,-122.0190441,"salvage"
"615","Botaurus lentiginosus",38.57644,-121.46185,"salvage"
"616","Nycticorax nycticorax hoactli",37.650547,-121.917885,"salvage"
"617","Himantopus mexicanus mexicanus",37.9544092,-121.6883968,"salvage"
"618","Gallinago delicata",37.7109796,-121.9275816,"salvage"
"619","Phalaropus fulicarius",37.668532,-121.875064,"salvage"
"620","Uria aalge californica",37.889413,-122.319327,"salvage"
"621","Calypte anna",37.9584524,-122.0530534,"salvage"
"622","Calypte anna",37.8985443,-122.1386559,"salvage"
"623","Sphyrapicus nuchalis",37.8938949,-122.2440677,"salvage"
"624","Sphyrapicus ruber daggetti",37.9946933,-121.7836428,"salvage"
"625","Colaptes auratus collaris",37.8635598,-122.0183027,"salvage"
"626","Mimus polyglottos polyglottos",38.0134834,-121.9019068,"salvage"
"627","Mimus polyglottos polyglottos",37.9522362,-122.1009513,"salvage"
"628","Melospiza lincolnii alticola",37.8717575,-122.1777061,"salvage"
"629","Calypte anna",38.0022995,-122.030387,"salvage"
"637","Vireo huttoni huttoni",39.35811,-123.74916,"active"
"638","Vireo huttoni huttoni",39.35811,-123.74916,"active"
"639","Cyanocitta stelleri frontalis",39.35811,-123.74916,"active"
"640","Cyanocitta stelleri frontalis",39.35811,-123.74916,"active"
"641","Cyanocitta stelleri frontalis",39.35811,-123.74916,"active"
"642","Poecile rufescens barlowi",37.8689111,-122.1614882,"salvage"
"644","Spinus psaltria hesperophilus",37.88889,-122.29281,"salvage"
"645","Meleagris gallopavo ssp.",37.38388889,-121.74,"salvage"
"646","Meleagris gallopavo ssp.",37.38388889,-121.74,"salvage"
"737","Psaltriparus minimus minimus",37.8614,-122.254,"salvage"
"741","Melozone crissalis petulans",37.8639,-122.135,"salvage"
"769","Passer domesticus domesticus",38.31666,-122.33853,"salvage"
"903","Porzana carolina",38.370216,-122.623729,"salvage"
"987","Setophaga pensylvanica",37.790488,-122.26693,"salvage"
"1000","Pheucticus melanocephalus maculatus",39.92208,-120.83384,"salvage"
"1001","Calypte anna",33.975095,-117.329157,"salvage"
"1002","Calypte anna",33.975095,-117.329157,"salvage"
"1003","Calypte anna",33.975095,-117.329157,"salvage"
"1004","Calypte anna",33.975095,-117.329157,"salvage"
"1005","Calypte anna",33.975095,-117.329157,"salvage"
"1006","Calypte anna",33.975095,-117.329157,"salvage"
"1007","Calypte anna",33.975095,-117.329157,"salvage"
"1010","Calypte anna",33.73592,-118.01261,"salvage"
"1057","Calypte anna",37.776916,-122.268101,"salvage"
"1063","Colaptes auratus luteus x Colaptes auratus collaris",38.100308,-122.866881,"salvage"
"1088","Sturnus vulgaris vulgaris",36.37907777,-121.5669772,"salvage"
"1090","Callipepla californica californica",36.38688,-121.54965,"salvage"
"1092","Aphelocoma californica californica",36.38727,-121.57104,"salvage"
"1096","Meleagris gallopavo ssp.",38.04404,-122.79482,"salvage"
"1144","Euphagus cyanocephalus",40.67886,-120.7906,"salvage"
"1193","Aechmophorus occidentalis occidentalis",37.88978501,-122.3247796,"salvage"
"1194","Aechmophorus clarkii transitionalis",37.83653,-122.30295,"salvage"
"1195","Fulmarus glacialis rodgersii",36.970614,-121.954508,"salvage"
"1196","Uria aalge californica",36.970614,-121.954508,"salvage"
"1197","Callipepla californica brunnescens",37.9094,-122.6853,"salvage"
"1198","Patagioenas fasciata monilis",37.9094,-122.6853,"salvage"
"1199","Callipepla californica californica",37.3816,-121.737,"salvage"
"1200","Sialia mexicana occidentalis",37.388693,-121.747218,"salvage"
"1201","Aimophila ruficeps ruficeps",37.40077611,-121.7806053,"salvage"
"1202","Zonotrichia atricapilla",37.37972222,-121.7405556,"salvage"
"1203","Troglodytes aedon parkmanii",37.381714,-121.736948,"salvage"
"1204","Callipepla californica brunnescens",37.9094,-122.6853,"salvage"
"1205","Patagioenas fasciata monilis",37.9094,-122.6853,"salvage"
"1206","Phalaenoptilus nuttallii californicus",37.90244355,-122.6939295,"salvage"
"1207","Sitta canadensis",37.9094,-122.6853,"salvage"
"1208","Passerella iliaca fuliginosa",37.9094,-122.6853,"salvage"
"1209","Zonotrichia atricapilla",37.9094,-122.6853,"salvage"
"1210","Regulus satrapa olivaceus",37.9094,-122.6853,"salvage"
"1211","Catharus guttatus nanus",37.9094,-122.6853,"salvage"
"1213","Agelaius phoeniceus mailliardorum",37.90244355,-122.6939295,"salvage"
"1215","Haemorhous mexicanus frontalis",37.90244355,-122.6939295,"salvage"
"1216","Haemorhous mexicanus frontalis",37.90244355,-122.6939295,"salvage"
"1219","Callipepla californica brunnescens",37.3816,-121.737,"salvage"
"1222","Callipepla californica brunnescens",37.3816,-121.737,"salvage"
"1227","Callipepla californica californica",36.3791,-121.56701,"salvage"
"1228","Callipepla californica californica",36.433288,-121.628196,"salvage"
"1229","Callipepla californica californica",36.479311,-121.731819,"salvage"
"1230","Callipepla californica californica",36.38749,-121.55011,"salvage"
"1231","Callipepla californica californica",36.38749,-121.55,"salvage"
"1232","Patagioenas fasciata monilis",36.3738712,-121.5491575,"salvage"
"1233","Columba livia ssp.",36.38732053,-121.5500461,"salvage"
"1234","Patagioenas fasciata monilis",36.38689,-121.55082,"salvage"
"1256","Loxia curvirostra grinnelli",39.917269,-121.111243,"salvage"
"1259","Buteo jamaicensis calurus",37.4116,-121.9888,"salvage"
"1263","Phalaropus lobatus",37.29128,-122.40668,"salvage"
"1264","Zenaida macroura marginella",37.85991667,-122.1344667,"salvage"
"1267","Megascops kennicottii bendirei",36.442196,-121.646028,"salvage"
"1402","Catharus ustulatus ustulatus",37.87144774,-122.2632571,"salvage"
"1403","Melozone crissalis petulans",37.903257,-122.291097,"salvage"
"1404","Junco hyemalis pinosus (Oreganus Group)",37.874412,-122.256353,"salvage"
"1405","Setophaga petechia morcomi",37.867842,-122.265952,"salvage"
"1406","Haemorhous mexicanus frontalis",37.871871,-122.260505,"salvage"
"1407","Catharus ustulatus ustulatus",37.870789,-122.252996,"salvage"
"1408","Aphelocoma californica californica",37.867257,-122.257843,"salvage"
"1409","Setophaga petechia morcomi",37.872066,-122.255028,"salvage"
"1410","Junco hyemalis pinosus (Oreganus Group)",37.874412,-122.256353,"salvage"
"1411","Junco hyemalis pinosus (Oreganus Group)",37.874412,-122.256353,"salvage"
"1412","Melozone crissalis petulans",37.874412,-122.256353,"salvage"
"1413","Melozone crissalis petulans",37.874412,-122.256353,"salvage"
"1414","Melozone crissalis petulans",37.874412,-122.256353,"salvage"
"1418","Junco hyemalis pinosus (Oreganus Group)",37.874412,-122.256353,"salvage"
"1419","Passer domesticus domesticus",35.35031,-119.1207,"salvage"
"1420","Junco hyemalis pinosus (Oreganus Group)",37.86063,-122.13361,"salvage"
"1421","Passer domesticus domesticus",38.812652,-121.451291,"salvage"
"1422","Bombycilla cedrorum",37.878352,-122.277858,"salvage"
"1423","Ixoreus naevius ssp.",37.83228,-122.18468,"salvage"
"1424","Catharus guttatus ssp.",37.929427,-122.3921,"salvage"
"1438","Sitta pygmaea pygmaea",37.76673,-122.481216,"salvage"
"1440","Melozone crissalis petulans",37.767759,-122.468766,"salvage"
"1441","Junco hyemalis thurberi (Oreganus Group)",37.880906,-122.207972,"salvage"
"1442","Phasianus colchicus ssp.",36.37881488,-121.5645012,"salvage"
"1443","Colaptes auratus collaris",36.4397035,-121.6373849,"salvage"
"1444","Melanerpes formicivorus bairdi",36.37935827,-121.5565933,"salvage"
"1445","Dryobates nuttallii",36.37851365,-121.5568207,"salvage"
"1446","Melanerpes formicivorus bairdi",36.37851365,-121.5568207,"salvage"
"1447","Corvus brachyrhynchos hesperis",36.37851365,-121.5568207,"salvage"
"1448","Melanerpes formicivorus bairdi",36.37851365,-121.5568207,"salvage"
"1449","Melanerpes formicivorus bairdi",36.37851365,-121.5568207,"salvage"
"1450","Melanerpes formicivorus bairdi",36.37851365,-121.5568207,"salvage"
"1451","Pica nuttalli",36.431374,-121.6252613,"salvage"
"1452","Pica nuttalli",36.4398761,-121.6384578,"salvage"
"1453","Junco hyemalis pinosus (Oreganus Group)",36.375,-121.5566667,"salvage"
"1454","Zonotrichia atricapilla",36.3868413,-121.5499502,"salvage"
"1455","Junco hyemalis pinosus (Oreganus Group)",36.37907777,-121.5669772,"salvage"
"1456","Thryomanes bewickii charienturus",36.38516511,-121.5492838,"salvage"
